date,total_cases_portugal,total_deaths_portugal,cfr_portugal,total_cases_mundo,total_deaths_mundo,cfr_mundo
2023-03-01,5565380,26228,0.47127060506200835,757348605,6878234,0.9081992037207226
2023-03-02,5565380,26228,0.47127060506200835,757448874,6878759,0.9081482904151759
2023-03-03,5565380,26228,0.47127060506200835,757550657,6879300,0.9080976877827459
2023-03-04,5565380,26228,0.47127060506200835,757857041,6882292,0.9081253623927208
2023-03-05,5566965,26277,0.47201661946859735,758096823,6883919,0.9080527435477724
2023-03-06,5566965,26277,0.47201661946859735,758223332,6884381,0.9079621675372027
2023-03-07,5566965,26277,0.47201661946859735,758281498,6884742,0.9079401275329548
2023-03-08,5566965,26277,0.47201661946859735,758368145,6885181,0.9078942787081332
2023-03-09,5566965,26277,0.47201661946859735,758450966,6885647,0.9078565798807355
2023-03-10,5566965,26277,0.47201661946859735,758528172,6886039,0.9078158536740544
2023-03-11,5566965,26277,0.47201661946859735,758776751,6888647,0.9078621598410044
2023-03-12,5568574,26319,0.472634466202658,758991647,6890261,0.9078177641657235
2023-03-13,5568574,26319,0.472634466202658,759151535,6890977,0.9077208807856787
2023-03-14,5568574,26319,0.472634466202658,759208851,6891396,0.907707541992289
2023-03-15,5568574,26319,0.472634466202658,759292107,6891870,0.9076704388815674
2023-03-16,5568574,26319,0.472634466202658,759372856,6892242,0.907622908238374
2023-03-17,5568574,26319,0.472634466202658,759440862,6892678,0.9075990435710845
2023-03-18,5568574,26319,0.472634466202658,759649801,6895103,0.9076686376963852
2023-03-19,5570310,26376,0.47351045094438193,759870869,6896885,0.9076390846613703
2023-03-20,5570310,26376,0.47351045094438193,760024469,6897568,0.9075455174588597
2023-03-21,5570310,26376,0.47351045094438193,760078172,6897973,0.9075346792092853
2023-03-22,5570310,26376,0.47351045094438193,760145926,6898401,0.9075100930028532
2023-03-23,5570310,26376,0.47351045094438193,760210885,6898863,0.9074933200936738
2023-03-24,5570310,26376,0.47351045094438193,760273721,6899224,0.9074657994130512
2023-03-25,5570310,26376,0.47351045094438193,760499537,6901849,0.9075415124151482
2023-03-26,5571925,26421,0.47418082619561464,760704006,6903596,0.907527230768915
2023-03-27,5571925,26421,0.47418082619561464,760799713,6904048,0.9074724769250799
2023-03-28,5571925,26421,0.47418082619561464,760844503,6900869,0.9070012299214838
2023-03-29,5571925,26421,0.47418082619561464,760907219,6901251,0.906976675693755
2023-03-30,5571925,26421,0.47418082619561464,761021499,6901941,0.9069311457126127
2023-03-31,5571925,26421,0.47418082619561464,761071432,6902388,0.9069303760175826
2023-04-01,5571925,26421,0.47418082619561464,761305116,6904642,0.9069480625951816
2023-04-02,5573493,26465,0.47483687518760676,761503540,6906135,0.906907799798278
2023-04-03,5573493,26465,0.47483687518760676,761610075,6906509,0.9068300468582955
2023-04-04,5573493,26465,0.47483687518760676,761645529,6906718,0.9068152752197144
2023-04-05,5573493,26465,0.47483687518760676,761699723,6907006,0.9067885666015925
2023-04-06,5573493,26465,0.47483687518760676,761754074,6907371,0.9067717831463807
2023-04-07,5573493,26465,0.47483687518760676,761803779,6907615,0.9067446487424158
2023-04-08,5573493,26465,0.47483687518760676,761851939,6907950,0.9067313012377854
2023-04-09,5574837,26495,0.4752605322810335,762204602,6911756,0.9068111084430319
2023-04-10,5574837,26495,0.4752605322810335,762298171,6912141,0.9067503062394203
2023-04-11,5574837,26495,0.4752605322810335,762335211,6912380,0.9067376005015726
2023-04-12,5574837,26495,0.4752605322810335,762386942,6912736,0.9067227701809195
2023-04-13,5574837,26495,0.4752605322810335,762445862,6913035,0.9066919167042445
2023-04-14,5574837,26495,0.4752605322810335,762502471,6913334,0.9066638159130634
2023-04-15,5574837,26495,0.4752605322810335,762556054,6913688,0.9066465296202343
2023-04-16,5576591,26531,0.47575660470706926,762899414,6916998,0.9066723440948927
2023-04-17,5576591,26531,0.47575660470706926,763012405,6917401,0.9065908961204896
2023-04-18,5576591,26531,0.47575660470706926,763057109,6917664,0.9065722497580453
2023-04-19,5576591,26531,0.47575660470706926,763119809,6917949,0.90653511000656
2023-04-20,5576591,26531,0.47575660470706926,763182771,6918302,0.9065065752119815
2023-04-21,5576591,26531,0.47575660470706926,763242800,6918587,0.9064726191979801
2023-04-22,5576591,26531,0.47575660470706926,763300311,6918839,0.9064373353831897
2023-04-23,5578101,26570,0.4763269793788244,763637029,6922271,0.9064870792167936
2023-04-24,5578101,26570,0.4763269793788244,763749268,6922694,0.9064092484341341
2023-04-25,5578101,26570,0.4763269793788244,763790949,6922960,0.9063946108636068
2023-04-26,5578101,26570,0.4763269793788244,763851202,6923227,0.9063580684134342
2023-04-27,5578101,26570,0.4763269793788244,763908548,6923499,0.9063256351989399
2023-04-28,5578101,26570,0.4763269793788244,763965853,6923793,0.9062961352017392
2023-04-29,5578101,26570,0.4763269793788244,764021837,6924072,0.9062662432775466
2023-04-30,5579410,26604,0.47682461048748886,764321640,6927005,0.9062945018801246
2023-05-01,5579410,26604,0.47682461048748886,764427005,6927366,0.9062168074504381
2023-05-02,5579410,26604,0.47682461048748886,764465909,6927588,0.9061997295683201
2023-05-03,5579410,26604,0.47682461048748886,764522343,6927833,0.9061648836599141
2023-05-04,5579410,26604,0.47682461048748886,764583331,6928099,0.90612739241107
2023-05-05,5579410,26604,0.47682461048748886,764635576,6928352,0.90609856740435
2023-05-06,5579410,26604,0.47682461048748886,764676042,6928614,0.906084880321123
2023-05-07,5580789,26654,0.4776027188987077,764931086,6931729,0.906189998924949
2023-05-08,5580789,26654,0.4776027188987077,765056043,6932092,0.9060894379472276
2023-05-09,5580789,26654,0.4776027188987077,765102800,6932301,0.9060613815555243
2023-05-10,5580789,26654,0.4776027188987077,765145221,6932508,0.9060382016030393
2023-05-11,5580789,26654,0.4776027188987077,765183074,6932715,0.9060204329611191
2023-05-12,5580789,26654,0.4776027188987077,765222477,6932896,0.9059974332144455
2023-05-13,5580789,26654,0.4776027188987077,765258745,6933137,0.9059859877850857
2023-05-14,5582122,26678,0.47791861231266536,765497986,6936793,0.9061804376843912
2023-05-15,5582122,26678,0.47791861231266536,765611098,6937141,0.9060920117435393
2023-05-16,5582122,26678,0.47791861231266536,765647597,6938111,0.9061755077904332
2023-05-17,5582122,26678,0.47791861231266536,765685822,6938255,0.9061490758542478
2023-05-18,5582122,26678,0.47791861231266536,765720274,6938426,0.9061306374656602
2023-05-19,5582122,26678,0.47791861231266536,765751230,6938557,0.9061111139188114
2023-05-20,5582122,26678,0.47791861231266536,765780603,6938770,0.9061041730251296
2023-05-21,5583740,26720,0.47853230988548895,765869866,6939646,0.9061129453029034
2023-05-22,5583740,26720,0.47853230988548895,765990186,6940037,0.9060216601782937
2023-05-23,5583740,26720,0.47853230988548895,766022925,6940976,0.9061055189699447
2023-05-24,5583740,26720,0.47853230988548895,766057639,6941116,0.9060827340695705
2023-05-25,5583740,26720,0.47853230988548895,766087786,6941325,0.9060743594729495
2023-05-26,5583740,26720,0.47853230988548895,766116332,6941413,0.9060520850507073
2023-05-27,5583740,26720,0.47853230988548895,766143574,6941506,0.906032006998208
2023-05-28,5585822,26756,0.47899843568234,766216914,6942378,0.9060590902069281
2023-05-29,5585822,26756,0.47899843568234,766312476,6942691,0.9059869462441063
2023-05-30,5585822,26756,0.47899843568234,766354345,6943503,0.9060434047646719
2023-05-31,5585822,26756,0.47899843568234,766386138,6943588,0.9060169091941482
2023-06-01,5585822,26756,0.47899843568234,766419562,6943673,0.9059884878042818
2023-06-02,5585822,26756,0.47899843568234,766445551,6943814,0.9059761637262085
2023-06-03,5585822,26756,0.47899843568234,766458105,6943995,0.9059849396465055
2023-06-04,5587580,26802,0.47967098457650714,766506868,6944790,0.906031020716177
2023-06-05,5587580,26802,0.47967098457650714,766611390,6945113,0.9059496233156671
2023-06-06,5587580,26802,0.47967098457650714,766619356,6945874,0.9060394765195571
2023-06-07,5587580,26802,0.47967098457650714,766651991,6945967,0.9060130387113283
2023-06-08,5587580,26802,0.47967098457650714,766674504,6946045,0.905996607916415
2023-06-09,5587580,26802,0.47967098457650714,766699923,6946126,0.9059771354639877
2023-06-10,5587580,26802,0.47967098457650714,766729512,6946254,0.9059588670169774
2023-06-11,5588835,26842,0.48027898479736836,766787456,6947179,0.9060110393876867
2023-06-12,5588835,26842,0.48027898479736836,766869362,6947391,0.905941917131904
2023-06-13,5588835,26842,0.48027898479736836,766880479,6948104,0.9060217583136576
2023-06-14,5588835,26842,0.48027898479736836,766885121,6948157,0.9060231851857771
2023-06-15,5588835,26842,0.48027898479736836,766889270,6948225,0.9060271504385502
2023-06-16,5588835,26842,0.48027898479736836,766893152,6948287,0.906030648712847
2023-06-17,5588835,26842,0.48027898479736836,766899972,6948412,0.9060388908189972
2023-06-18,5589958,26887,0.4809875136807825,766930380,6949035,0.9060842002373148
2023-06-19,5589958,26887,0.4809875136807825,767087958,6949240,0.905924793568458
2023-06-20,5589958,26887,0.4809875136807825,767093529,6949904,0.9060047748101914
2023-06-21,5589958,26887,0.4809875136807825,767097035,6949951,0.9060067609308384
2023-06-22,5589958,26887,0.4809875136807825,767100131,6949993,0.9060085794718761
2023-06-23,5589958,26887,0.4809875136807825,767104610,6950033,0.9060085038466917
2023-06-24,5589958,26887,0.4809875136807825,767109059,6950194,0.906024237161303
2023-06-25,5591054,26913,0.4813582555274909,767135417,6950603,0.9060464223098176
2023-06-26,5591054,26913,0.4813582555274909,767286440,6950789,0.9058923288152988
2023-06-27,5591054,26913,0.4813582555274909,767291463,6951412,0.9059675931778222
2023-06-28,5591054,26913,0.4813582555274909,767293991,6951448,0.9059693001036419
2023-06-29,5591054,26913,0.4813582555274909,767296409,6951482,0.905970876243212
2023-06-30,5591054,26913,0.4813582555274909,767299003,6951500,0.9059701593278364
2023-07-01,5591054,26913,0.4813582555274909,767302339,6951573,0.9059757342926593
2023-07-02,5592083,26940,0.48175250617703635,767311903,6951744,0.9059867275380974
2023-07-03,5592083,26940,0.48175250617703635,767471775,6952003,0.9058317486659364
2023-07-04,5592083,26940,0.48175250617703635,767480643,6952573,0.9058955510360669
2023-07-05,5592083,26940,0.48175250617703635,767482414,6952598,0.9058967180451902
2023-07-06,5592083,26940,0.48175250617703635,767484187,6952619,0.9058973615048568
2023-07-07,5592083,26940,0.48175250617703635,767485928,6952642,0.90589830332368
2023-07-08,5592083,26940,0.48175250617703635,767488594,6952689,0.9059012804039144
2023-07-09,5593336,26970,0.4821809381735694,767494278,6952814,0.9059108581393228
2023-07-10,5593336,26970,0.4821809381735694,767678486,6952952,0.9057114569184371
2023-07-11,5593336,26970,0.4821809381735694,767682275,6953531,0.9057824084840307
2023-07-12,5593336,26970,0.4821809381735694,767684234,6953564,0.9057843957233072
2023-07-13,5593336,26970,0.4821809381735694,767686001,6953581,0.9057845253062
2023-07-14,5593336,26970,0.4821809381735694,767687779,6953599,0.9057847721710313
2023-07-15,5593336,26970,0.4821809381735694,767689980,6953649,0.9057886882931571
2023-07-16,5594736,26993,0.482471380240283,767695743,6953746,0.9057945238599558
2023-07-17,5594736,26993,0.482471380240283,767927055,6953888,0.9055401752969884
2023-07-18,5594736,26993,0.482471380240283,767930815,6954511,0.9056168686237706
2023-07-19,5594736,26993,0.482471380240283,767932839,6954537,0.9056178674499945
2023-07-20,5594736,26993,0.482471380240283,767934766,6954562,0.9056188504428252
2023-07-21,5594736,26993,0.482471380240283,767936737,6954582,0.905619130446679
2023-07-22,5594736,26993,0.482471380240283,767939290,6954605,0.9056191147610119
2023-07-23,5596115,27024,0.48290644491759016,767945891,6954688,0.9056221384222499
2023-07-24,5596115,27024,0.48290644491759016,768237342,6954922,0.9053090262305943
2023-07-25,5596115,27024,0.48290644491759016,768244461,6955582,0.9053865472646734
2023-07-26,5596115,27024,0.48290644491759016,768246736,6955602,0.90538646948446
2023-07-27,5596115,27024,0.48290644491759016,768248895,6955622,0.9053865284114728
2023-07-28,5596115,27024,0.48290644491759016,768251094,6955652,0.9053878418557775
2023-07-29,5596115,27024,0.48290644491759016,768253800,6955681,0.905388427626391
2023-07-30,5597952,27061,0.48340893240956695,768262888,6955790,0.9053919053812216
2023-07-31,5597952,27061,0.48340893240956695,768600390,6956097,0.9050342792566107
2023-08-01,5597952,27061,0.48340893240956695,768940201,6956875,0.9047355036129787
2023-08-02,5597952,27061,0.48340893240956695,768943229,6957112,0.9047627624015401
2023-08-03,5597952,27061,0.48340893240956695,768946115,6957150,0.904764308484737
2023-08-04,5597952,27061,0.48340893240956695,768949242,6957189,0.9047657010370003
2023-08-05,5597952,27061,0.48340893240956695,768952688,6957228,0.9047667182353357
2023-08-06,5599665,27106,0.48406467172589795,768964556,6957358,0.9047696601506299
2023-08-07,5599665,27106,0.48406467172589795,769001456,6957476,0.9047415899821131
2023-08-08,5599665,27106,0.48406467172589795,769072609,6958374,0.9047746491775005
2023-08-09,5599665,27106,0.48406467172589795,769075749,6958417,0.9047765462696965
2023-08-10,5599665,27106,0.48406467172589795,769078778,6958448,0.904777013623434
2023-08-11,5599665,27106,0.48406467172589795,769082068,6958484,0.9047778240488114
2023-08-12,5599665,27106,0.48406467172589795,769085829,6958551,0.9047821111263774
2023-08-13,5602051,27139,0.484447571077093,769098492,6958681,0.9047841170386796
2023-08-14,5602051,27139,0.484447571077093,769334664,6958974,0.9045444493321309
2023-08-15,5602051,27139,0.484447571077093,769345110,6960030,0.9046694272223293
2023-08-16,5602051,27139,0.484447571077093,769348823,6960069,0.9046701303655598
2023-08-17,5602051,27139,0.484447571077093,769351814,6960109,0.9046718124719987
2023-08-18,5602051,27139,0.484447571077093,769355941,6960160,0.9046735885282517
2023-08-19,5602051,27139,0.484447571077093,769361154,6960224,0.9046757772748169
2023-08-20,5605223,27191,0.4851011280015086,769377097,6960363,0.9046750971844955
2023-08-21,5605223,27191,0.4851011280015086,769681262,6960649,0.9043547431456113
2023-08-22,5605223,27191,0.4851011280015086,769692174,6961983,0.9045152380619111
2023-08-23,5605223,27191,0.4851011280015086,769697926,6962034,0.9045151045398556
2023-08-24,5605223,27191,0.4851011280015086,769703157,6962083,0.904515323431368
2023-08-25,5605223,27191,0.4851011280015086,769707891,6962129,0.904515736606889
2023-08-26,5605223,27191,0.4851011280015086,769713556,6962196,0.9045177840157462
2023-08-27,5609555,27264,0.4860278578247294,769733955,6962386,0.9045184969136512
2023-08-28,5609555,27264,0.4860278578247294,770012811,6962500,0.9042057353510706
2023-08-29,5609555,27264,0.4860278578247294,770024868,6963832,0.9043645587820158
2023-08-30,5609555,27264,0.4860278578247294,770031206,6963884,0.9043638680793932
2023-08-31,5609555,27264,0.4860278578247294,770036821,6963943,0.9043649355567636
2023-09-01,5609555,27264,0.4860278578247294,770042641,6964002,0.9043657622591319
2023-09-02,5609555,27264,0.4860278578247294,770049305,6964149,0.9043770255724081
2023-09-03,5613720,27318,0.4866291870631239,770074072,6964310,0.9043688462218477
2023-09-04,5613720,27318,0.4866291870631239,770229172,6964582,0.9042220488631401
2023-09-05,5613720,27318,0.4866291870631239,770244730,6966075,0.904397619182672
2023-09-06,5613720,27318,0.4866291870631239,770254025,6966126,0.904393326604168
2023-09-07,5613720,27318,0.4866291870631239,770262069,6966205,0.9043941380943166
2023-09-08,5613720,27318,0.4866291870631239,770269605,6966287,0.9043959354984544
2023-09-09,5613720,27318,0.4866291870631239,770278083,6966347,0.9043937707364315
2023-09-10,5617700,27374,0.48728127169482177,770307277,6966587,0.9043906513685966
2023-09-11,5617700,27374,0.48728127169482177,770332251,6966751,0.9043826207400993
2023-09-12,5617700,27374,0.48728127169482177,770351792,6968349,0.9045671175643868
2023-09-13,5617700,27374,0.48728127169482177,770364255,6968411,0.9045605315630851
2023-09-14,5617700,27374,0.48728127169482177,770374153,6968485,0.9045585152179945
2023-09-15,5617700,27374,0.48728127169482177,770383118,6968558,0.9045574646146387
2023-09-16,5617700,27374,0.48728127169482177,770392080,6968635,0.904556936774324
2023-09-17,5620931,27434,0.48806861354462455,770427853,6968862,0.9045443999543459
2023-09-18,5620931,27434,0.48806861354462455,770451831,6969018,0.9045364965846905
2023-09-19,5620931,27434,0.48806861354462455,770478027,6970635,0.9047156123506168
2023-09-20,5620931,27434,0.48806861354462455,770490993,6970716,0.9047109003648015
2023-09-21,5620931,27434,0.48806861354462455,770501561,6970795,0.9047087446458787
2023-09-22,5620931,27434,0.48806861354462455,770512481,6970881,0.9047070841672713
2023-09-23,5620931,27434,0.48806861354462455,770522312,6970948,0.9047042365205383
2023-09-24,5623514,27502,0.4890536415486829,770564701,6971215,0.9046891183768356
2023-09-25,5623514,27502,0.4890536415486829,770599194,6971370,0.9046687375590482
2023-09-26,5623514,27502,0.4890536415486829,770630673,6973094,0.9048554961943489
2023-09-27,5623514,27502,0.4890536415486829,770644291,6973170,0.9048493684357937
2023-09-28,5623514,27502,0.4890536415486829,770656507,6973257,0.9048463143645396
2023-09-29,5623514,27502,0.4890536415486829,770668590,6973344,0.9048434165456257
2023-09-30,5623514,27502,0.4890536415486829,770680027,6973479,0.9048475055394164
2023-10-01,5626163,27544,0.48956988981655886,770722190,6973742,0.9048321289412985
2023-10-02,5626163,27544,0.48956988981655886,770762688,6974050,0.9048245469817034
2023-10-03,5626163,27544,0.48956988981655886,770797212,6975735,0.9050026247370495
2023-10-04,5626163,27544,0.48956988981655886,770813411,6975823,0.9049950221999965
2023-10-05,5626163,27544,0.48956988981655886,770826687,6975904,0.9049899436084262
2023-10-06,5626163,27544,0.48956988981655886,770838562,6976012,0.9049900126817993
2023-10-07,5626163,27544,0.48956988981655886,770849492,6976114,0.9049904128366475
2023-10-08,5628066,27581,0.4900617725520632,770889341,6976414,0.9049825479426366
2023-10-09,5628066,27581,0.4900617725520632,770924523,6976618,0.9049677097896651
2023-10-10,5628066,27581,0.4900617725520632,770958053,6978190,0.9051322536739882
2023-10-11,5628066,27581,0.4900617725520632,770971657,6978290,0.9051292530199978
2023-10-12,5628066,27581,0.4900617725520632,770983640,6978398,0.9051291931434499
2023-10-13,5628066,27581,0.4900617725520632,770994165,6978512,0.905131623142699
2023-10-14,5628066,27581,0.4900617725520632,771003205,6978619,0.9051348885119097
2023-10-15,5629800,27634,0.49085225052399734,771040438,6978981,0.9051381297332165
2023-10-16,5629800,27634,0.49085225052399734,771075194,6979239,0.9051307906554182
2023-10-17,5629800,27634,0.49085225052399734,771110795,6980937,0.9053092039776204
2023-10-18,5629800,27634,0.49085225052399734,771122193,6981063,0.905312162374764
2023-10-19,5629800,27634,0.49085225052399734,771131219,6981168,0.9053151821622721
2023-10-20,5629800,27634,0.49085225052399734,771139704,6981296,0.9053218196115603
2023-10-21,5629800,27634,0.49085225052399734,771148887,6982672,0.905489473915301
2023-10-22,5630885,27674,0.4914680374399406,771181108,6983035,0.9054987119834891
2023-10-23,5630885,27674,0.4914680374399406,771215506,6983215,0.9054816644207877
2023-10-24,5630885,27674,0.4914680374399406,771257845,6984747,0.9056305936181434
2023-10-25,5630885,27674,0.4914680374399406,771269238,6984783,0.9056218834958902
2023-10-26,5630885,27674,0.4914680374399406,771278772,6984839,0.9056179495109973
2023-10-27,5630885,27674,0.4914680374399406,771287213,6984890,0.9056146507124836
2023-10-28,5630885,27674,0.4914680374399406,771295629,6984937,0.9056108627318565
2023-10-29,5631629,27702,0.4919003009608765,771323409,6985207,0.9056132510040286
2023-10-30,5632301,27722,0.49219670610643856,771459231,6986090,0.9055682684546165
2023-10-31,5632301,27722,0.49219670610643856,771469416,6987484,0.9057370072075547
2023-11-01,5632301,27722,0.49219670610643856,771470436,6987487,0.9057361985547299
2023-11-02,5632301,27722,0.49219670610643856,771471452,6987513,0.9057383759159503
2023-11-03,5632301,27722,0.49219670610643856,771472156,6987513,0.905737549392515
2023-11-04,5632301,27722,0.49219670610643856,771473419,6987514,0.9057361962071696
2023-11-05,5632301,27722,0.49219670610643856,771476449,6987584,0.9057417124083849
2023-11-06,5633013,27739,0.49243628587400734,771630009,6988704,0.9057066104851295
2023-11-07,5633013,27739,0.49243628587400734,771641030,6990252,0.9058942861034749
2023-11-08,5633013,27739,0.49243628587400734,771641852,6990258,0.9058940986523888
2023-11-09,5633013,27739,0.49243628587400734,771642740,6990258,0.9058930561570502
2023-11-10,5633013,27739,0.49243628587400734,771643474,6990260,0.9058924536436888
2023-11-11,5633013,27739,0.49243628587400734,771644592,6990262,0.9058914003248791
2023-11-12,5633013,27739,0.49243628587400734,771647150,6990301,0.9058934514304886
2023-11-13,5633715,27765,0.49283643208788513,771831799,6991415,0.9058210621871515
2023-11-14,5633715,27765,0.49283643208788513,771843809,6993018,0.9060146519877055
2023-11-15,5633715,27765,0.49283643208788513,771844674,6993021,0.9060140253037492
2023-11-16,5633715,27765,0.49283643208788513,771845622,6993022,0.9060130420743644
2023-11-17,5633715,27765,0.49283643208788513,771846449,6993023,0.906012200880126
2023-11-18,5633715,27765,0.49283643208788513,771847701,6993026,0.9060111199320655
2023-11-19,5633715,27765,0.49283643208788513,771850541,6993056,0.9060116730552372
2023-11-20,5634483,27784,0.4931064660235908,772067043,6994137,0.9058976242300242
2023-11-21,5634483,27784,0.4931064660235908,772079403,6995730,0.9060894479009953
2023-11-22,5634483,27784,0.4931064660235908,772079480,6995731,0.9060894870564362
2023-11-23,5634483,27784,0.4931064660235908,772079707,6995731,0.906089220656074
2023-11-24,5634483,27784,0.4931064660235908,772079841,6995733,0.9060893224383513
2023-11-25,5634483,27784,0.4931064660235908,772080701,6995736,0.9060887017301577
2023-11-26,5634483,27784,0.4931064660235908,772084678,6995764,0.9060876610220725
2023-11-27,5635280,27802,0.49335614201956246,772347753,6997073,0.9059485151373257
2023-11-28,5635280,27802,0.49335614201956246,772357869,6998983,0.9061839441167137
2023-11-29,5635280,27802,0.49335614201956246,772358007,6998983,0.9061837822055491
2023-11-30,5635280,27802,0.49335614201956246,772358249,6998985,0.9061837572217086
2023-12-01,5635280,27802,0.49335614201956246,772358420,6998985,0.9061835565928057
2023-12-02,5635280,27802,0.49335614201956246,772359214,6998999,0.9061844376469107
2023-12-03,5635280,27802,0.49335614201956246,772366398,6999025,0.9061793752451671
2023-12-04,5636126,27829,0.4937611401874266,772673226,7000460,0.906005250918323
2023-12-05,5636126,27829,0.4937611401874266,772683004,7002401,0.9062449884040674
2023-12-06,5636126,27829,0.4937611401874266,772683379,7002402,0.9062446780028383
2023-12-07,5636126,27829,0.4937611401874266,772683599,7002405,0.906244808232302
2023-12-08,5636126,27829,0.4937611401874266,772684215,7002408,0.9062444740119351
2023-12-09,5636126,27829,0.4937611401874266,772685190,7002413,0.9062439775764306
2023-12-10,5636126,27829,0.4937611401874266,772699066,7002437,0.9062308093950768
2023-12-11,5637193,27855,0.49412890422591527,773046949,7003980,0.9060225913911473
2023-12-12,5637193,27855,0.49412890422591527,773056070,7005952,0.90626699302678
2023-12-13,5637193,27855,0.49412890422591527,773056332,7005953,0.9062668152364348
2023-12-14,5637193,27855,0.49412890422591527,773057359,7005955,0.9062658699818418
2023-12-15,5637193,27855,0.49412890422591527,773058077,7005958,0.9062654163304213
2023-12-16,5637193,27855,0.49412890422591527,773059406,7005966,0.906264893179503
2023-12-17,5637193,27855,0.49412890422591527,773080841,7006006,0.9062449395250244
2023-12-18,5638367,27887,0.4945935587378402,773400881,7007458,0.9060576697222562
2023-12-19,5638367,27887,0.4945935587378402,773411317,7009515,0.9063114084222794
2023-12-20,5638367,27887,0.4945935587378402,773412428,7009522,0.9063110115939332
2023-12-21,5638367,27887,0.4945935587378402,773413673,7009541,0.9063120093042368
2023-12-22,5638367,27887,0.4945935587378402,773414798,7009548,0.9063115960705991
2023-12-23,5638367,27887,0.4945935587378402,773416491,7009562,0.9063114223148884
2023-12-24,5638367,27887,0.4945935587378402,773443646,7009596,0.9062839983561
2023-12-25,5639528,27930,0.495254212763905,773670931,7010942,0.9061917307579442
2023-12-26,5639528,27930,0.495254212763905,773682136,7013341,0.9064886823236668
2023-12-27,5639528,27930,0.495254212763905,773683015,7013346,0.9064882986994358
2023-12-28,5639528,27930,0.495254212763905,773684407,7013353,0.9064875725225777
2023-12-29,5639528,27930,0.495254212763905,773685655,7013362,0.9064872735684882
2023-12-30,5639528,27930,0.495254212763905,773687363,7013374,0.906486823412159
2023-12-31,5639528,27930,0.495254212763905,773709292,7013417,0.9064666887831561
2024-01-01,5640553,27977,0.49599746691503477,773881234,7014811,0.9064454197632087
2024-01-02,5640553,27977,0.49599746691503477,773903772,7017525,0.9067697114157496
2024-01-03,5640553,27977,0.49599746691503477,773904795,7017534,0.9067696757196084
2024-01-04,5640553,27977,0.49599746691503477,773906429,7017541,0.9067686656987314
2024-01-05,5640553,27977,0.49599746691503477,773907760,7017555,0.90676891519992
2024-01-06,5640553,27977,0.49599746691503477,773909615,7017564,0.9067679046732091
2024-01-07,5640553,27977,0.49599746691503477,773910925,7017636,0.9067756731822852
2024-01-08,5641175,28020,0.4967050304236263,774061667,7018758,0.9067440359373848
2024-01-09,5641175,28020,0.4967050304236263,774082542,7021619,0.9070891822283211
2024-01-10,5641175,28020,0.4967050304236263,774083475,7021626,0.9070889932122631
2024-01-11,5641175,28020,0.4967050304236263,774085026,7021635,0.9070883383810605
2024-01-12,5641175,28020,0.4967050304236263,774086152,7021641,0.9070877940211491
2024-01-13,5641175,28020,0.4967050304236263,774087608,7021619,0.9070832458023278
2024-01-14,5641175,28020,0.4967050304236263,774100906,7021644,0.9070708928998463
2024-01-15,5641692,28061,0.497386245119372,774204424,7022628,0.9070767076887692
2024-01-16,5641692,28061,0.497386245119372,774225213,7025203,0.9073849420091153
2024-01-17,5641692,28061,0.497386245119372,774225748,7025209,0.9073850899621592
2024-01-18,5641692,28061,0.497386245119372,774226831,7025214,0.9073844665039773
2024-01-19,5641692,28061,0.497386245119372,774227663,7025218,0.9073840080550054
2024-01-20,5641692,28061,0.497386245119372,774228986,7025237,0.907384911574468
2024-01-21,5641692,28061,0.497386245119372,774238154,7025272,0.9073786875142813
2024-01-22,5642018,28081,0.497711988866395,774324285,7025914,0.9073606673720689
2024-01-23,5642018,28081,0.497711988866395,774346461,7028243,0.9076354518265177
2024-01-24,5642018,28081,0.497711988866395,774346819,7028248,0.9076356779093322
2024-01-25,5642018,28081,0.497711988866395,774347634,7028250,0.9076349809057466
2024-01-26,5642018,28081,0.497711988866395,774348263,7028254,0.9076347602009149
2024-01-27,5642018,28081,0.497711988866395,774349476,7028273,0.9076357920851748
2024-01-28,5642018,28081,0.497711988866395,774354530,7028291,0.907632192711522
2024-01-29,5642288,28095,0.4979362981825813,774427065,7028801,0.9076130364839458
2024-01-30,5642288,28095,0.4979362981825813,774449073,7030719,0.9078349042067999
2024-01-31,5642288,28095,0.4979362981825813,774449358,7030722,0.9078349574924691
2024-02-01,5642288,28095,0.4979362981825813,774450192,7030729,0.9078348837183838
2024-02-02,5642288,28095,0.4979362981825813,774450916,7030732,0.9078344223948209
2024-02-03,5642288,28095,0.4979362981825813,774451974,7030744,0.9078347316601972
2024-02-04,5642288,28095,0.4979362981825813,774455236,7030776,0.9078350398033851
2024-02-05,5642526,28105,0.49809252097376244,774522797,7031225,0.907813821263159
2024-02-06,5642526,28105,0.49809252097376244,774539977,7033006,0.9080236280689744
2024-02-07,5642526,28105,0.49809252097376244,774540172,7033009,0.9080237867894605
2024-02-08,5642526,28105,0.49809252097376244,774540941,7033010,0.908023014370263
2024-02-09,5642526,28105,0.49809252097376244,774540992,7033011,0.9080230836898042
2024-02-10,5642526,28105,0.49809252097376244,774541829,7033019,0.9080231353134577
2024-02-11,5642526,28105,0.49809252097376244,774544214,7033027,0.9080213721666249
2024-02-12,5642660,28111,0.4981870252682246,774604085,7033307,0.9079873365243096
2024-02-13,5642660,28111,0.4981870252682246,774619696,7034845,0.9081675867947463
2024-02-14,5642660,28111,0.4981870252682246,774619857,7034846,0.9081675271332478
